invandrare,ålder,inkomst,region,label
0,45,74259,1,vänster
1,85,35774,1,vänster
0,48,28941,0,höger
0,79,30388,0,höger
0,53,27302,0,vänster
1,46,36990,0,vänster
1,85,46173,1,höger
0,60,27026,1,vänster
0,83,44935,0,höger
0,56,28851,1,vänster
0,40,34409,0,höger
0,78,27262,0,höger
1,47,40795,0,vänster
0,86,36468,0,höger
1,50,44397,1,vänster
0,25,39830,1,vänster
0,24,26333,0,vänster
0,38,43135,1,höger
1,69,51438,1,höger
0,22,31086,0,vänster
0,90,22273,0,höger
0,61,46537,0,höger
1,78,32605,0,höger
0,18,17633,0,höger
1,88,53130,0,höger
0,43,40929,1,höger
0,69,18659,0,höger
1,33,21774,0,vänster
0,20,36564,1,vänster
0,61,39321,1,höger
0,58,37802,0,höger
1,65,43494,0,vänster
0,88,44300,1,höger
0,90,25492,0,höger
1,62,35667,0,vänster
1,30,49616,1,vänster
0,55,27849,0,höger
0,62,44184,0,höger
0,54,17824,0,höger
0,79,45076,1,höger
0,90,28422,0,höger
1,74,28241,0,höger
0,90,40557,1,vänster
0,82,54414,1,höger
0,18,37365,1,vänster
0,85,19792,0,höger
0,66,34661,1,höger
0,53,85606,1,höger
0,20,48533,1,vänster
0,55,74351,1,höger
0,52,43402,0,höger
0,37,30093,1,vänster
0,30,33176,0,höger
0,45,38163,0,höger
0,65,30062,0,höger
0,34,33556,1,vänster
1,50,24044,0,vänster
0,85,64254,1,höger
0,84,49379,1,höger
0,73,21558,0,höger
1,84,38672,1,vänster
0,82,29688,0,höger
0,85,85606,1,höger
0,31,53038,1,vänster
0,54,39574,1,vänster
1,75,39229,0,vänster
0,56,27835,0,vänster
0,77,48219,1,höger
0,20,21630,0,höger
0,84,26504,0,höger
0,71,59743,1,höger
0,39,54660,0,höger
0,67,40212,0,höger
0,38,39992,0,höger
0,21,42758,1,vänster
0,52,51139,0,höger
0,52,66792,1,höger
0,53,81206,1,vänster
0,81,79165,1,höger
0,70,27205,1,vänster
0,32,34006,0,vänster
0,53,55638,1,höger
0,27,64603,0,höger
0,60,37300,1,höger
1,28,26922,1,vänster
0,65,62287,1,höger
0,64,36348,0,höger
1,18,73608,1,vänster
0,24,12634,0,vänster
0,80,16953,0,höger
0,46,42500,0,höger
1,18,37616,0,höger
0,71,57955,1,höger
1,24,26259,1,vänster
0,76,46968,1,höger
0,78,42290,1,vänster
0,54,41561,1,höger
0,37,66672,1,höger
1,80,36480,1,vänster
0,37,34942,1,höger
0,85,34199,0,höger
0,41,61160,0,vänster
0,59,67599,1,höger
0,45,91054,1,höger
1,59,60110,1,vänster
1,86,22585,1,vänster
0,33,31181,0,höger
0,39,54180,0,höger
0,90,33105,1,vänster
1,31,32603,1,vänster
0,20,76473,1,höger
0,51,28816,1,vänster
1,30,26279,0,vänster
0,27,40014,0,vänster
0,24,46386,1,vänster
0,84,63416,1,höger
0,72,28036,0,höger
0,37,21916,0,vänster
1,21,72084,1,vänster
0,50,31494,0,höger
0,59,22580,0,höger
0,57,38213,0,höger
0,30,46304,0,vänster
1,64,46325,1,höger
1,69,31387,1,vänster
0,80,31761,0,höger
0,39,27730,1,vänster
0,53,52781,1,höger
0,18,21589,1,vänster
0,65,17464,0,höger
0,64,41959,0,höger
0,82,35846,0,höger
0,39,26035,0,höger
0,90,83944,1,höger
0,59,26008,0,vänster
0,59,37740,0,höger
0,84,68058,1,höger
0,84,35707,1,höger
0,75,37785,1,höger
0,77,28266,0,höger
0,86,52388,1,höger
0,70,30404,0,höger
1,43,38107,0,vänster
0,30,20974,0,vänster
0,87,50125,1,höger
0,86,48986,1,höger
0,60,77165,1,höger
0,67,23696,0,höger
0,42,31787,0,höger
1,59,25603,0,vänster
1,44,55835,0,vänster
0,33,53665,1,vänster
0,51,29351,1,vänster
0,36,27846,1,vänster
0,66,54541,1,höger
0,25,55623,1,vänster
0,60,38350,0,höger
0,67,23716,0,höger
1,85,55229,1,vänster
0,83,33473,0,höger
1,26,66352,1,vänster
0,44,31157,0,vänster
0,89,18233,0,höger
0,32,42364,0,vänster
0,71,88154,1,höger
0,82,35588,1,höger
0,48,48744,1,vänster
0,83,27937,0,höger
1,22,46889,1,vänster
1,47,32706,1,vänster
0,74,49729,1,höger
0,20,103730,1,vänster
0,58,55382,1,höger
1,71,55370,1,vänster
0,76,39046,1,höger
0,30,17162,0,vänster
0,59,37951,1,vänster
1,45,60237,0,vänster
0,29,29080,0,vänster
0,28,25202,0,höger
0,81,44127,1,höger
0,88,111967,1,höger
0,48,29940,0,höger
1,26,69175,1,vänster
0,33,71585,1,vänster
0,34,41284,1,vänster
0,37,48761,1,höger
0,48,65660,1,höger
0,46,49921,0,höger
0,56,32341,1,vänster
0,29,31101,0,vänster
1,20,30773,1,vänster
0,64,62465,1,höger
0,38,44562,1,vänster
0,20,36291,1,vänster
0,18,46691,1,vänster
0,77,40876,1,höger
0,36,63351,0,höger
0,43,38544,0,höger
0,81,25985,0,höger
1,89,15454,0,vänster
0,55,38811,1,vänster
0,78,63732,1,höger
0,63,45920,1,höger
1,20,40224,0,höger
0,50,42938,1,vänster
0,70,18118,0,höger
0,32,42015,1,vänster
1,43,42731,1,vänster
1,64,48822,1,vänster
0,29,35895,1,vänster
0,26,43089,1,vänster
0,52,34827,0,höger
0,69,38048,0,höger
0,73,45773,0,höger
0,79,39769,1,vänster
0,60,50128,0,höger
0,57,46733,1,vänster
0,19,34792,0,höger
0,60,24105,0,höger
0,37,68998,1,höger
1,33,42571,0,vänster
1,62,59324,1,vänster
0,19,37485,0,höger
0,85,30293,1,höger
0,26,45783,0,höger
0,80,34507,0,höger
0,57,23879,1,vänster
0,57,42445,1,vänster
0,58,28239,0,vänster
0,77,34416,0,höger
0,39,55612,0,höger
1,28,50781,0,höger
0,31,21010,0,vänster
0,20,27519,0,vänster
0,74,49871,1,vänster
0,73,33295,1,höger
0,38,25660,0,höger
0,74,52314,1,höger
0,85,24675,0,höger
0,73,25722,0,vänster
0,39,32838,1,vänster
0,47,28088,0,vänster
0,71,20772,0,höger
1,30,33208,0,vänster
0,20,67740,1,vänster
0,46,31080,1,höger
0,31,45116,1,höger
0,51,33292,0,höger
0,69,22020,0,höger
1,26,35967,1,vänster
0,73,18382,0,höger
0,84,43011,1,vänster
0,18,67765,1,vänster
0,47,36325,1,höger
1,70,53481,0,höger
1,38,76823,0,vänster
0,44,17922,0,höger
0,22,21802,0,vänster
0,82,68294,1,höger
0,69,44742,1,vänster
0,50,31068,1,vänster
1,29,45460,1,vänster
0,46,42404,0,höger
0,25,75050,0,höger
0,62,24749,1,höger
0,84,23193,0,höger
0,28,73259,1,höger
0,38,44313,1,höger
0,28,34933,1,vänster
0,38,51014,1,vänster
0,60,33365,1,vänster
0,89,53699,1,höger
1,71,44879,0,vänster
0,70,27993,0,höger
0,46,15628,0,höger
0,49,59397,1,höger
0,63,43511,1,höger
0,85,26672,1,vänster
0,86,55757,0,höger
0,74,46733,1,höger
0,66,33634,1,vänster
1,62,27342,0,vänster
0,40,50090,0,vänster
0,27,57644,0,höger
0,38,33737,0,höger
0,56,31004,1,höger
0,19,40114,1,vänster
1,85,73370,1,höger
1,81,39595,0,höger
0,28,47547,1,höger
0,41,40296,1,höger
0,78,36928,1,höger
0,81,66709,0,höger
0,61,31995,0,höger
0,24,30754,0,höger
1,26,26909,0,vänster
0,55,37325,1,vänster
0,29,38278,1,vänster
0,75,28494,1,höger
0,20,20859,1,vänster
1,85,56898,1,vänster
0,73,30404,0,höger
0,32,59476,1,höger
1,31,28172,1,vänster
0,60,58217,1,vänster
0,48,54378,0,höger
0,20,38554,0,vänster
0,26,24086,0,vänster
0,74,67645,0,höger
0,61,45982,1,höger
0,71,42858,1,vänster
0,31,29394,0,vänster
0,43,38252,0,höger
0,67,42493,1,höger
0,33,24314,0,vänster
0,86,45196,0,höger
0,35,48099,1,vänster
0,33,39374,1,vänster
0,68,33330,0,höger
0,56,51864,1,vänster
0,24,41581,0,höger
0,76,33383,1,höger
0,26,37468,1,vänster
0,88,66756,1,vänster
0,33,31667,0,höger
0,21,17352,1,vänster
0,89,28224,0,höger
0,78,26651,1,höger
0,40,67436,0,höger
0,49,29783,1,höger
0,85,41405,1,vänster
0,89,53182,1,höger
0,70,57730,1,höger
0,21,29957,0,vänster
0,58,38772,1,höger
0,66,84056,1,höger
0,49,37230,0,höger
1,49,28258,0,höger
0,23,37431,1,vänster
0,35,37140,0,höger
1,72,61595,1,höger
0,43,25777,0,höger
1,52,37701,1,vänster
0,71,20779,0,höger
0,26,66305,0,höger
0,65,20470,0,höger
0,54,54797,1,vänster
0,53,27890,0,höger
1,83,42264,0,vänster
0,56,19510,0,höger
0,73,37494,1,vänster
1,83,85114,1,vänster
0,60,17136,0,höger
0,77,37914,0,höger
0,86,24503,0,höger
0,58,30448,0,höger
1,73,60671,1,vänster
0,76,42220,1,höger
0,52,23565,1,vänster
0,52,46286,0,höger
1,39,39182,0,höger
0,24,34466,0,vänster
1,21,26518,0,vänster
0,44,39169,0,höger
0,64,29099,0,höger
0,66,45873,0,höger
0,74,36453,1,höger
0,55,26867,1,höger
0,85,47280,0,höger
0,90,44958,1,höger
0,89,30829,0,höger
0,84,65178,1,höger
0,61,24287,0,höger
0,77,36707,1,vänster
0,75,42649,1,vänster
0,88,36400,0,höger
0,23,65393,1,vänster
1,77,30272,0,höger
0,39,25854,1,vänster
0,52,42888,1,höger
0,18,21551,1,vänster
0,80,21491,0,höger
1,73,40929,1,vänster
0,21,47166,1,höger
1,21,22352,1,vänster
0,42,37485,1,vänster
1,81,58310,1,vänster
0,52,29498,1,vänster
0,48,44070,1,höger
0,56,43707,1,vänster
0,48,41984,1,vänster
0,27,45469,1,höger
1,50,68970,1,vänster
0,76,38569,1,höger
0,60,33120,1,vänster
0,20,41635,0,höger
0,53,37444,0,höger
0,45,57712,0,höger
0,45,33932,0,höger
0,42,35785,1,vänster
0,22,43216,1,vänster
0,43,44032,0,höger
0,44,40250,1,vänster
0,36,35787,0,höger
1,78,23891,0,höger
0,49,43662,0,höger
0,19,64002,1,höger
0,28,59853,1,höger
0,68,53773,0,höger
0,34,41834,1,höger
0,76,31072,0,höger
0,27,46144,1,höger
0,57,43493,1,vänster
0,57,46491,1,höger
0,58,73560,1,vänster
0,80,41769,0,höger
0,67,56448,1,höger
0,21,55250,1,vänster
0,27,48889,1,höger
0,46,31252,1,vänster
0,71,23846,1,höger
0,62,36335,0,höger
0,68,69229,1,höger
0,20,49541,1,vänster
0,68,45695,1,höger
1,84,61451,1,höger
0,85,40763,1,höger
0,49,28459,1,höger
0,80,21902,0,höger
0,56,48511,1,höger
0,21,41556,0,höger
0,89,24011,1,höger
0,46,63066,1,vänster
1,89,29520,0,höger
1,74,40011,0,vänster
0,72,20827,1,höger
0,60,18623,0,vänster
1,65,31393,1,vänster
0,51,24901,0,höger
0,74,36527,1,vänster
0,76,27858,1,vänster
0,40,25943,1,vänster
0,40,42496,0,höger
0,34,45839,1,vänster
0,49,43328,1,vänster
0,70,38343,1,höger
1,30,49524,1,vänster
0,39,33227,0,höger
0,89,48391,0,höger
1,78,39083,1,vänster
0,30,25447,0,vänster
0,50,46252,1,vänster
0,86,20524,0,höger
1,69,24862,1,vänster
0,37,25229,0,vänster
0,71,87374,0,höger
0,67,32817,1,höger
0,88,46390,1,vänster
0,83,39558,1,höger
0,87,47271,0,höger
1,42,55931,1,vänster
0,39,17932,0,höger
0,32,65983,1,vänster
1,39,38904,0,vänster
0,45,53833,1,höger
0,67,68507,1,höger
0,59,24875,1,höger
0,47,18778,0,höger
0,83,21741,0,höger
0,30,17539,0,höger
0,64,50409,1,vänster
0,52,42264,0,vänster
0,56,43212,1,vänster
0,23,83230,1,höger
1,60,55408,0,höger
1,53,45208,1,vänster
1,23,25858,0,vänster
0,84,26895,0,vänster
0,20,36390,0,höger
0,20,60467,1,vänster
0,59,59729,1,vänster
0,60,79175,1,höger
0,88,84447,1,höger
1,61,34295,0,vänster
0,41,57094,1,vänster
0,22,65938,1,vänster
0,75,28069,0,höger
0,64,31843,0,höger
0,54,33474,1,vänster
0,21,42776,0,höger
0,28,23793,1,vänster
1,19,65252,1,vänster
0,73,63703,0,höger
0,79,65671,1,höger
0,89,38622,1,höger
1,72,32317,0,höger
0,32,38705,1,vänster
0,49,41693,1,vänster
0,83,42850,1,vänster
1,57,30683,1,vänster
1,60,51207,0,vänster
0,33,76930,1,höger
0,53,87208,1,vänster
0,49,37223,0,höger
0,77,27931,0,höger
0,42,66064,1,vänster
0,37,36276,1,höger
0,44,26258,0,höger
0,82,35317,1,höger
0,85,44224,0,höger
0,87,24289,1,höger
0,38,51019,0,höger
0,59,30127,1,vänster
0,56,56697,1,vänster
0,74,35381,1,höger
0,39,45180,1,höger
0,48,77070,1,vänster
0,59,25878,0,höger
0,41,36372,1,vänster
0,67,46590,0,höger
0,54,33343,0,höger
1,25,33004,1,vänster
0,27,32853,1,vänster
0,67,38528,1,höger
1,66,17389,0,vänster
0,27,40286,0,höger
1,39,58820,1,vänster
0,47,24922,0,höger
1,57,56690,1,vänster
0,49,49052,1,höger
0,64,30902,0,höger
1,46,20554,0,höger
0,39,27323,1,vänster
0,71,25650,0,höger
0,89,61970,1,höger
0,90,18384,0,höger
0,64,51389,1,höger
0,18,27389,0,höger
1,76,20029,0,vänster
0,62,34217,0,höger
0,59,38627,1,höger
0,35,35529,1,vänster
0,26,48968,0,höger
0,49,31361,1,vänster
1,56,51348,0,höger
1,36,48632,1,vänster
0,34,47461,0,höger
1,37,37505,1,vänster
1,21,28865,1,vänster
0,87,17988,0,höger
0,90,63385,1,höger
0,59,19934,0,höger
0,66,71266,1,höger
0,76,60094,1,höger
0,18,30182,0,höger
0,33,27238,0,vänster
0,43,47474,1,höger
0,87,82740,0,höger
1,56,44419,1,vänster
0,38,56502,1,höger
0,59,33553,1,höger
0,67,68610,1,höger
0,23,28409,0,höger
0,38,39011,1,vänster
0,46,35940,0,höger
0,38,35743,0,höger
1,43,38913,0,höger
0,47,45473,1,vänster
0,20,62471,1,höger
0,61,28936,0,höger
0,79,24872,1,höger
1,18,57494,1,vänster
0,82,29223,0,höger
0,62,48529,1,höger
0,64,50131,1,höger
1,35,76311,1,vänster
0,51,83706,0,höger
0,63,24895,0,höger
0,71,33548,0,höger
0,51,45819,0,höger
0,52,27060,1,vänster
0,37,22932,1,vänster
0,26,37319,1,vänster
1,52,26018,1,vänster
0,49,39638,0,vänster
0,27,28495,0,höger
1,74,37879,0,vänster
1,70,32017,0,vänster
1,35,57661,1,vänster
0,65,42867,1,höger
0,26,50489,0,höger
1,39,50036,0,vänster
1,21,46926,1,höger
0,55,38239,1,vänster
0,44,57654,1,höger
1,29,45359,1,vänster
1,73,71864,1,vänster
0,51,40483,1,höger
1,34,31277,0,vänster
1,47,50978,1,vänster
0,65,20195,0,höger
0,58,22252,1,höger
1,36,21340,1,vänster
0,57,51523,1,vänster
0,22,29570,0,höger
0,47,30895,0,vänster
0,48,53574,0,höger
1,52,37199,0,vänster
0,32,38363,0,höger
0,41,33372,1,vänster
0,50,41998,0,höger
1,60,22747,0,vänster
0,73,55521,0,höger
0,22,48497,1,vänster
0,20,32574,0,höger
0,67,44543,1,vänster
1,24,68693,1,vänster
1,46,43024,1,vänster
0,67,61303,1,höger
1,75,60488,0,vänster
0,66,29191,0,höger
0,29,43368,0,höger
0,79,42721,1,höger
1,85,58018,1,vänster
0,23,60520,1,höger
0,19,29798,0,höger
0,24,23318,0,höger
0,41,57365,1,höger
0,65,47735,0,höger
1,54,43467,0,höger
0,41,47261,0,höger
0,74,53513,1,höger
0,86,44135,1,höger
1,35,21214,0,höger
1,33,31005,0,vänster
1,23,58134,1,vänster
1,75,78364,1,höger
1,86,45869,1,vänster
0,81,34230,1,vänster
0,78,29330,0,höger
0,81,47221,1,höger
1,31,43302,1,vänster
0,29,24165,0,höger
1,18,57323,1,vänster
1,21,24108,0,vänster
0,63,41788,1,vänster
0,52,23167,0,höger
0,69,29380,0,höger
0,74,31917,1,höger
0,22,34350,1,vänster
0,70,39811,1,vänster
1,85,28496,0,höger
0,45,39500,0,höger
0,42,59565,0,höger
0,70,49492,1,höger
0,46,26735,0,vänster
1,60,24801,1,vänster
0,74,31867,1,höger
0,20,33197,1,vänster
0,86,17671,0,höger
0,58,43620,1,vänster
0,70,41833,1,vänster
0,57,39189,1,höger
0,45,23300,0,vänster
0,55,35391,0,höger
0,43,25084,0,höger
0,85,41011,1,höger
0,89,27441,0,höger
0,77,40123,0,höger
1,55,41913,0,vänster
1,46,35415,0,vänster
0,50,58859,1,höger
0,56,55304,0,höger
1,62,56408,1,vänster
0,63,19094,0,höger
0,60,30448,1,vänster
0,67,38197,0,höger
0,45,26740,0,vänster
1,73,24163,0,vänster
0,26,33577,0,höger
0,48,45574,1,höger
0,75,43444,0,höger
0,68,44114,1,höger
1,66,68425,1,höger
0,60,38641,0,vänster
1,84,64894,1,höger
0,35,69951,1,höger
1,62,35190,1,vänster
0,38,29067,1,höger
0,61,28059,1,höger
0,50,64113,1,höger
0,49,28860,0,höger
0,39,24659,1,vänster
0,60,23622,1,vänster
0,19,48970,1,höger
0,39,33198,0,höger
0,26,24735,0,höger
0,52,27304,1,vänster
0,88,19429,1,höger
0,25,64759,1,vänster
0,67,60852,0,höger
0,23,42901,1,vänster
0,80,41671,1,höger
1,75,20497,1,vänster
0,69,52444,1,höger
0,28,45704,1,vänster
0,45,42844,0,höger
0,71,41260,0,höger
0,87,51962,1,vänster
0,68,57576,1,höger
0,41,43940,1,vänster
0,88,32668,1,höger
0,60,40706,1,höger
0,37,40584,0,höger
0,50,33337,1,höger
0,30,28708,0,vänster
0,89,46140,1,höger
1,18,27487,1,vänster
0,32,57787,1,höger
0,58,33595,1,vänster
0,46,19904,0,vänster
0,40,28579,0,höger
0,26,50184,1,vänster
0,75,27057,1,höger
0,34,35435,1,vänster
0,42,59050,0,höger
0,73,29861,1,höger
0,57,53379,0,höger
0,42,47116,0,höger
0,66,41580,0,höger
1,35,27166,0,vänster
0,61,49435,1,höger
0,44,45388,1,höger
0,42,52909,0,höger
0,18,29078,0,höger
0,72,50522,1,höger
0,48,104869,1,höger
1,59,81716,0,höger
0,43,58643,1,höger
0,71,39901,1,vänster
1,62,34557,1,vänster
0,34,44141,0,höger
0,24,21603,0,höger
1,71,50293,1,vänster
0,56,33863,1,höger
0,21,54430,0,höger
1,45,28750,0,vänster
0,56,56117,1,höger
0,25,46507,1,vänster
1,43,56906,1,vänster
0,40,40074,0,vänster
0,87,44205,1,höger
0,63,21892,0,vänster
0,38,21554,0,höger
0,55,74638,1,höger
0,90,52240,1,höger
0,21,38838,0,vänster
1,82,26818,0,vänster
0,51,25530,0,höger
0,22,33729,0,höger
0,87,26453,0,höger
1,87,43687,1,höger
1,65,44134,0,vänster
0,57,34491,1,höger
0,20,25291,0,höger
0,19,59848,1,vänster
0,81,33314,0,höger
0,31,61587,0,höger
0,31,52718,1,höger
0,58,32142,1,vänster
0,52,65275,1,vänster
0,90,32684,1,höger
0,32,60188,1,vänster
0,38,58595,1,höger
1,70,22894,0,höger
0,90,26716,1,vänster
0,61,37187,0,höger
0,49,47821,1,vänster
0,30,37260,1,vänster
1,82,43404,1,vänster
1,19,50884,1,vänster
0,37,42771,1,vänster
1,54,61733,0,vänster
0,62,58056,0,höger
1,61,47566,1,höger
0,65,41971,1,höger
0,34,31748,0,vänster
1,86,53131,1,höger
0,31,26675,0,vänster
1,60,33209,0,vänster
0,66,41180,1,höger
1,35,33946,1,vänster
0,28,42751,1,vänster
0,21,26112,0,höger
0,78,51739,1,höger
0,90,53805,1,höger
0,75,25042,0,höger
0,57,42165,1,höger
0,75,21426,0,höger
0,23,79787,1,vänster
0,63,27380,0,höger
0,35,51460,1,höger
0,27,30483,1,vänster
0,78,18691,1,höger
1,85,52520,0,höger
0,33,46414,1,vänster
1,33,17562,1,vänster
0,41,31566,1,vänster
0,83,37868,1,vänster
0,88,67233,1,vänster
0,26,46291,1,vänster
0,25,43941,1,vänster
0,47,59938,1,höger
0,24,45948,1,vänster
1,85,43913,1,vänster
0,75,48344,1,höger
0,77,38248,0,höger
0,31,21891,0,höger
0,60,66173,1,vänster
0,74,35762,0,höger
1,74,56431,0,höger
0,44,26584,1,vänster
1,78,40178,1,vänster
0,88,42923,1,vänster
0,38,64206,1,höger
0,86,24213,1,vänster
0,57,82107,1,höger
1,34,29638,1,vänster
0,66,35396,1,höger
1,70,37145,1,vänster
0,33,23420,0,vänster
0,42,30597,0,höger
0,32,41869,0,vänster
0,50,39960,1,vänster
1,21,56876,0,vänster
1,90,41998,1,vänster
1,41,34593,1,vänster
0,58,37582,1,vänster
1,84,50236,1,vänster
0,40,21164,1,vänster
1,36,35869,0,vänster
0,42,32488,0,höger
1,68,40815,0,höger
0,75,33217,0,höger
0,40,79132,0,höger
0,64,25458,0,höger
0,85,30297,0,höger
1,53,38013,0,höger
1,39,35503,1,vänster
0,57,47025,1,höger
1,56,21743,0,vänster
0,22,49035,1,vänster
0,64,53768,1,höger
0,22,52177,1,vänster
0,70,42680,0,höger
0,41,21856,0,höger
0,19,79009,1,höger
0,68,25872,0,höger
0,27,33053,0,vänster
0,39,17505,0,vänster
1,36,26776,0,vänster
0,60,27383,0,vänster
0,38,37958,1,vänster
0,48,34703,1,vänster
0,45,49748,1,höger
0,41,30144,0,höger
0,79,30779,0,höger
1,41,32383,0,höger
0,20,75977,1,höger
0,48,31851,0,höger
0,54,37000,1,vänster
1,70,45394,0,höger
1,71,24391,0,höger
0,49,33107,0,höger
1,83,47501,1,vänster
0,71,36371,0,höger
1,86,24600,0,höger
1,36,42134,0,vänster
0,35,37440,1,vänster
0,79,37967,1,höger
1,42,31132,0,vänster
1,68,73602,1,vänster
0,55,22147,0,höger
0,18,29016,0,höger
0,79,54324,1,höger
0,35,31741,0,höger
1,51,27970,0,vänster
1,70,28777,0,vänster
0,26,29859,0,höger
0,64,57694,1,vänster
0,70,26431,0,höger
1,66,30772,1,vänster
1,55,62885,1,vänster
1,50,28677,0,höger
1,77,35380,1,vänster
0,56,67587,1,vänster
1,83,84589,1,höger
0,47,32943,1,vänster
0,64,53453,1,höger
0,44,43710,1,höger
0,45,42169,1,vänster
0,55,20629,0,vänster
0,26,11851,0,vänster
1,62,56154,1,vänster
0,82,24654,0,höger
0,70,32150,1,höger
0,50,45672,1,höger
0,56,27656,1,höger
1,90,33167,0,höger
0,65,35324,0,höger
0,61,32148,1,höger
0,46,89130,1,höger
0,58,27665,1,vänster
0,48,27962,1,vänster
0,65,41004,0,höger
0,85,48828,0,höger
0,35,44017,0,höger
0,39,22471,0,höger
0,58,50300,0,höger
0,51,52761,1,vänster
0,33,28238,1,höger
0,31,38294,1,vänster
0,47,28801,0,höger
0,54,39763,1,vänster
0,63,48786,0,höger
0,70,19087,0,höger
0,41,49748,1,höger
0,57,34285,1,höger
1,77,31983,0,höger
0,68,36717,0,höger
0,47,40612,1,vänster
1,81,43306,1,vänster
0,61,76676,0,höger
0,72,33501,0,höger
0,70,67625,1,höger
0,37,34277,1,vänster
0,56,38829,0,höger
0,63,28908,1,höger
0,88,29340,0,höger
0,65,53150,1,höger
0,43,66575,1,höger
0,47,21332,1,vänster
0,59,53662,1,höger
0,63,30135,0,höger
0,81,35434,1,höger
1,36,35573,0,vänster
0,50,46929,0,höger
0,25,24004,0,vänster
0,81,51897,1,höger
0,87,32110,1,vänster
0,89,29978,1,vänster
0,26,39237,0,höger
0,33,70974,1,höger
0,23,52869,1,vänster
0,80,48213,0,höger
1,54,37453,0,vänster
0,32,99812,1,höger
0,90,32015,1,höger
0,32,57001,0,vänster
0,25,58585,1,vänster
0,35,38506,0,höger
0,58,39610,1,höger
0,42,66846,1,höger
1,68,49853,1,höger
1,46,53888,1,höger
0,19,34976,0,vänster
0,35,40557,1,vänster
0,29,64231,1,vänster
1,67,28625,0,vänster
0,87,66213,0,höger
0,39,47553,1,höger
0,41,60298,1,höger
0,80,22069,0,höger
0,88,15286,0,höger
0,75,47428,1,höger
0,50,34260,0,vänster
1,53,62578,1,vänster
1,61,30429,0,höger
0,45,37965,1,höger
0,86,32492,0,höger
0,62,30773,0,höger
0,59,45273,0,höger
0,44,31130,0,höger
0,89,42217,0,höger
0,71,46803,0,höger
0,18,56436,1,vänster
0,70,26615,0,höger
0,35,46679,0,höger
1,51,51964,1,vänster
1,87,72242,1,vänster
0,67,82353,1,höger
1,65,36588,1,vänster
0,38,47893,1,höger
1,41,50453,0,vänster
0,51,29485,0,vänster
0,55,18343,1,vänster
1,60,60892,1,vänster
0,87,32865,1,höger
0,26,48203,1,höger
1,78,29055,0,vänster
1,29,34339,1,vänster
0,26,32940,1,vänster
1,87,49845,0,vänster
0,67,16456,0,vänster
1,64,27825,0,höger
0,55,51809,1,vänster
1,83,19847,0,vänster
0,59,27549,1,vänster
1,65,19876,1,vänster
0,44,95159,1,vänster
0,66,17302,0,höger
0,53,96585,1,vänster
0,89,58572,1,höger
0,64,31708,0,höger
0,35,54670,1,höger
0,90,58940,0,höger
0,40,53097,1,höger
1,35,74257,1,vänster
0,32,53865,1,vänster
0,51,55043,0,höger
0,90,38563,0,höger
0,49,37552,0,höger
0,29,21448,1,vänster
0,38,33137,1,vänster
0,77,39495,0,höger
0,71,57644,1,höger
0,26,26875,1,vänster
1,24,45737,1,vänster
1,80,71109,1,höger
0,50,30522,0,höger
1,61,34737,0,höger
0,41,34393,1,vänster
1,46,41148,0,vänster
